dhms_region_id,chromosome,region_start,region_end,dhms_state,n_bins,mean_state_posterior,length_kb,annotation,overlapping_gene,overlapping_transcript,nearest_gene,distance_to_nearest_tss
3214,chr7,18150000,18153000,ESC_enriched,3,0.9908679513105124,3.0,promoter,Mypop,NM_145579,Mypop,1734
3215,chr7,18223000,18225000,ESC_enriched,2,0.981040409810416,2.0,gene_body,Rsph6a,NM_001159671,Dmwd,10721
3216,chr7,18253000,18257000,ESC_enriched,4,0.9936228183635263,4.0,promoter,Six5,NM_011383,Six5,1935
3217,chr7,18276000,18277000,ESC_enriched,1,0.9800883658282562,1.0,promoter,Bhmg1,NM_001370811,Bhmg1,366
3218,chr7,18463000,18466000,ESC_enriched,3,0.9935255273887779,3.0,gene_body,Fosb,NM_008036,Fosb,4067
3219,chr7,18647000,18652000,ESC_enriched,5,0.9939991102439713,5.0,gene_body,Exoc3l2,NM_001370800,Bloc1s3,17392
3220,chr7,18677000,18684000,ESC_enriched,7,0.999872104833095,7.0,promoter,Nkpd1,NM_027116,Nkpd1,3248
3221,chr7,24080000,24082000,ESC_enriched,2,0.9799407075129989,2.0,promoter,Kcnn4,NM_008433,Kcnn4,1978
3222,chr7,24089000,24091000,ESC_enriched,2,0.9584098501501859,2.0,gene_body,Kcnn4,NM_008433,Kcnn4,10978
3223,chr7,24140000,24144000,ESC_enriched,4,0.9970480904055788,4.0,gene_body,Irgc1,NM_199013,Irgc1,12442
3224,chr7,24208000,24211000,ESC_enriched,3,0.9912646830290015,3.0,gene_body,Cadm4,NM_153112,Zfp428,6346
3225,chr7,24294000,24296000,ESC_enriched,2,0.9982343134001235,2.0,promoter,Ethe1;Zfp575,NM_023154;NM_001033205,Ethe1,1302
3226,chr7,24303000,24305000,ESC_enriched,2,0.9664127151849697,2.0,gene_body,Ethe1,NM_023154,Zfp575,7599
3227,chr7,24321000,24322000,ESC_enriched,1,0.9736944392935156,1.0,promoter,Phldb3,NM_001102613,Phldb3,1413
3228,chr7,24641000,24643000,ESC_enriched,2,0.9992899767301935,2.0,gene_body,Erfl,NM_001370804,Erfl,11531
3229,chr7,24661000,24667000,ESC_enriched,6,0.991551819286133,6.0,promoter,Gm36809,NR_168692,Gm36809,764
3230,chr7,24718000,24722000,ESC_enriched,4,0.9877067865691006,4.0,gene_body,Grik5,NM_008168,Atp1a3,5327
3231,chr7,24887000,24891000,ESC_enriched,4,0.9953856659537766,4.0,intergenic,,,D930028M14Rik,25172
3232,chr7,25076000,25079000,ESC_enriched,3,0.9973503435526937,3.0,promoter,Cnfn,NM_028219,Cnfn,984
3233,chr7,27103000,27106000,NPC_enriched,3,0.9697870379008612,3.0,gene_body,Sptbn4,NM_032610,Shkbp1,39732
3234,chr7,27364000,27369000,ESC_enriched,5,0.9932413614854829,5.0,gene_body,Map3k10;Ttc9b,NM_001290528;NM_028417,Ttc9b,3817
3235,chr7,27997000,28000000,ESC_enriched,3,0.9829087059853027,3.0,promoter,Selenov,NM_175033,Selenov,1446
3236,chr7,28009000,28011000,ESC_enriched,2,0.9759790500458629,2.0,promoter,Dll3,NM_007866,Dll3,545
3237,chr7,28595000,28598000,ESC_enriched,3,0.9829438318890324,3.0,gene_body,Capn12,NM_001110807,Capn12,6085
3238,chr7,28880000,28882000,ESC_enriched,2,0.9989290284041813,2.0,gene_body,Ggn,NM_182694,Ggn,2031
3239,chr7,29501000,29503000,ESC_enriched,2,0.995635829774751,2.0,gene_body,Zfp30,NM_001360208,Zfp30,9273
3240,chr7,30065000,30067000,ESC_enriched,2,0.9698413493925417,2.0,gene_body,Lrfn3,NM_175478,Lrfn3,5532
3241,chr7,30068000,30071000,ESC_enriched,3,0.9943385930833392,3.0,promoter,Lrfn3,NM_175478,Lrfn3,2032
3242,chr7,30234000,30244000,ESC_enriched,10,0.9905792112593689,10.0,promoter,Arhgap33,NM_001289670,Arhgap33,4820
3243,chr7,30423000,30426000,ESC_enriched,3,0.981947693287207,3.0,gene_body,Atp4a,NM_001290627,Atp4a,3532
3244,chr7,30527000,30531000,ESC_enriched,4,0.993052083529726,4.0,promoter,Ffar2,NM_001168512,Ffar2,737
3245,chr7,34384000,34385000,ESC_enriched,1,0.9999496647141201,1.0,gene_body,Chst8,NM_175140,Kctd15,21342
3246,chr7,34826000,34834000,ESC_enriched,8,0.9987727292764443,8.0,promoter,Cebpa,NM_001287514,Cebpa,1948
3247,chr7,34893000,34901000,ESC_enriched,8,0.992881207685523,8.0,promoter,Slc7a10,NM_017394,Slc7a10,1856
3248,chr7,34911000,34915000,ESC_enriched,4,0.9905921100966213,4.0,gene_body,Lrp3,NM_001024707,Lrp3,11105
3249,chr7,34923000,34926000,ESC_enriched,3,0.9717173437677139,3.0,promoter,Lrp3,NM_001024707,Lrp3,395
3250,chr7,36396000,36406000,ESC_enriched,10,0.9944946345174139,10.0,promoter,Tshz3,NM_172298,Tshz3,5877
3251,chr7,36408000,36412000,ESC_enriched,4,0.9928169344418709,4.0,gene_body,Tshz3,NM_172298,Tshz3,3123
3252,chr7,36478000,36481000,ESC_enriched,3,0.9923297618778145,3.0,gene_body,Tshz3,NM_172298,Tshz3,72623
3253,chr7,37045000,37047000,ESC_enriched,2,0.9959025035948124,2.0,intergenic,,,4930505M18Rik,332558
3254,chr7,37332000,37334000,ESC_enriched,2,0.9930276148634727,2.0,gene_body,Zfp536,NM_172385,4930505M18Rik,45558
3255,chr7,40672000,40677000,ESC_enriched,5,0.9980885584411693,5.0,promoter,A230077H06Rik;Vstm2b,NR_040329;NM_021387,Vstm2b,2070
3256,chr7,43330000,43333000,ESC_enriched,3,0.9904818309620133,3.0,promoter,Vsig10l,NM_001290316,Vsig10l,430
3257,chr7,43343000,43347000,ESC_enriched,4,0.9986218002292597,4.0,gene_body,Iglon5,NM_001164518,Iglon5,13131
3258,chr7,43542000,43545000,ESC_enriched,3,0.9888363977989086,3.0,gene_body,Ctu1,NM_145582,Ctu1,3428
3259,chr7,43637000,43639000,ESC_enriched,2,0.9592937111149629,2.0,promoter,Klk12,NM_027097,Klk12,859
3260,chr7,43651000,43653000,ESC_enriched,2,0.9970616564704878,2.0,gene_body,Klk10,NM_133712,Klk10,2905
3261,chr7,44220000,44223000,ESC_enriched,3,0.9995369291663042,3.0,gene_body,Shank1,NM_001034115,1700008O03Rik,21572
3262,chr7,44294000,44300000,ESC_enriched,6,0.9967961730184451,6.0,intergenic,,,Lrrc4b,13528
3263,chr7,44307000,44313000,ESC_enriched,6,0.9927159826435651,6.0,promoter,Lrrc4b,NM_198250,Lrrc4b,528
3264,chr7,44327000,44333000,ESC_enriched,6,0.9979573991016385,6.0,promoter,Aspdh,NM_026690,Aspdh,3476
3265,chr7,44344000,44352000,ESC_enriched,8,0.9902206037510667,8.0,promoter,5430431A17Rik,NR_131001,5430431A17Rik,4558
3266,chr7,44707000,44709000,ESC_enriched,2,0.9998762710110758,2.0,gene_body,Il4i1;Il4i1b;Tbc1d17,NM_010215;NM_001171024;NM_001042655,Il4i1,3671
3267,chr7,45559000,45564000,ESC_enriched,5,0.9937858283948369,5.0,promoter,Sec1,NM_001271578,Sec1,944
3268,chr7,45566000,45569000,ESC_enriched,3,0.9872071500651721,3.0,promoter,Car11,NM_001368349,Car11,345
3269,chr7,45661000,45667000,ESC_enriched,6,0.9991900122368252,6.0,gene_body,Lmtk3,NM_001290990,Lmtk3,10612
3270,chr7,45738000,45740000,ESC_enriched,2,0.9997919558492312,2.0,promoter,Kdelr1,NM_133950,Kdelr1,1881
3271,chr7,46245000,46247000,ESC_enriched,2,0.9810100971554996,2.0,promoter,Myod1,NM_010866,Myod1,1485
3272,chr7,46263000,46275000,ESC_enriched,12,0.992660323933339,12.0,promoter,Kcnc1,NM_001112739,Kcnc1,4491
3273,chr7,46282000,46286000,ESC_enriched,4,0.9743690296086751,4.0,gene_body,Kcnc1,NM_001112739,Kcnc1,19491
3274,chr7,46293000,46296000,ESC_enriched,3,0.9844113541425393,3.0,gene_body,Kcnc1,NM_001112739,Kcnc1,29991
3275,chr7,46533000,46536000,ESC_enriched,3,0.9856824769615485,3.0,promoter,Tph1,NM_001136084,Tph1,919
3276,chr7,48827000,48833000,ESC_enriched,6,0.994495083525063,6.0,promoter,Nav2,NM_001111016,Nav2,2907
3277,chr7,49067000,49076000,ESC_enriched,9,0.9893628634403958,9.0,gene_body,Nav2,NM_001111016,9130015G15Rik,41321
3278,chr7,49114000,49119000,ESC_enriched,5,0.9874212135036595,5.0,gene_body,Nav2,NM_001111016,9130015G15Rik,86321
3279,chr7,49500000,49502000,ESC_enriched,2,0.9987737908865,2.0,gene_body,Dbx1,NM_001005232,Dbx1,3856
3280,chr7,51378000,51380000,ESC_enriched,2,0.9993477532426684,2.0,promoter,Ano5,NM_177694,Ano5,47
3281,chr7,58526000,58530000,ESC_enriched,4,0.997159719950724,4.0,promoter,Atp10a,NM_009728,Atp10a,1930
3282,chr7,61005000,61007000,NPC_enriched,2,0.9720103348119586,2.0,intergenic,,,A230006K03Rik,37313
3283,chr7,61399000,61403000,NPC_enriched,4,0.9698654421629896,4.0,intergenic,,,B230209E15Rik,93277
3284,chr7,61423000,61427000,NPC_enriched,4,0.9980472330791741,4.0,gene_body,B230209E15Rik,NR_045727,B230209E15Rik,69277
3285,chr7,61471000,61477000,NPC_enriched,6,0.9895013547446855,6.0,gene_body,B230209E15Rik,NR_045727,B230209E15Rik,20277
3286,chr7,62066000,62070000,NPC_enriched,4,0.9969501126420154,4.0,intergenic,,,Mir344i,103740
3287,chr7,62071000,62076000,NPC_enriched,5,0.9893865535090794,5.0,intergenic,,,Mir344i,109240
3288,chr7,62088000,62090000,NPC_enriched,2,0.9587897344437075,2.0,intergenic,,,Mir344i,124740
3289,chr7,62091000,62096000,NPC_enriched,5,0.986859679196372,5.0,intergenic,,,Mir344i,129240
3290,chr7,62100000,62110000,NPC_enriched,10,0.9988169372428229,10.0,intergenic,,,Ndn,122226
3291,chr7,62113000,62131000,NPC_enriched,18,0.9937537348401904,18.0,intergenic,,,Ndn,105226
3292,chr7,62147000,62155000,NPC_enriched,8,0.998026697260868,8.0,intergenic,,,Ndn,76226
3293,chr7,62177000,62194000,NPC_enriched,17,0.9950838471157821,17.0,intergenic,,,Ndn,41726
3294,chr7,62235000,62239000,NPC_enriched,4,0.9898948375368671,4.0,gene_body,Gm32061,NR_166566,Ndn,9774
3295,chr7,62242000,62254000,NPC_enriched,12,0.9953343194923446,12.0,gene_body,Gm32061,NR_166566,Magel2,7928
3296,chr7,62329000,62331000,ESC_enriched,2,0.9795087118713672,2.0,intergenic,,,Peg12,13460
3297,chr7,62341000,62343000,ESC_enriched,2,0.9913787875957909,2.0,promoter,Peg12,NM_013788,Peg12,1460
3298,chr7,64147000,64148000,ESC_enriched,1,0.9999027363682063,1.0,gene_body,Trpm1,NM_001039104,Mir6416,18451
3299,chr7,64379000,64383000,ESC_enriched,4,0.994466155319348,4.0,promoter,Apba2,NM_001291166,Apba2,87
3300,chr7,65034000,65039000,ESC_enriched,5,0.9877910861061425,5.0,promoter,Fam189a1,NM_183087,Fam189a1,1022
3301,chr7,65157000,65159000,ESC_enriched,2,0.9571233569142176,2.0,intergenic,,,1810049I09Rik,65630
3302,chr7,65988000,65990000,ESC_enriched,2,0.9929143972066056,2.0,promoter,Chsy1,NM_001081163,Chsy1,559
3303,chr7,66265000,66268000,ESC_enriched,3,0.9752140690474672,3.0,promoter,Lrrk1,NM_146191,Lrrk1,791
3304,chr7,66303000,66308000,ESC_enriched,5,0.9928042493877399,5.0,promoter,Aldh1a3,NM_053080,Aldh1a3,927
3305,chr7,67800000,67819000,NPC_enriched,19,0.992988395591886,19.0,intergenic,,,Igf1r,16269
3306,chr7,68149000,68151000,ESC_enriched,2,0.9923752783270128,2.0,promoter,Gm16157,NR_040341,Gm16157,1389
3307,chr7,70153000,70163000,ESC_enriched,10,0.9953470896079903,10.0,gene_body,Gm29683,NR_131144,Gm29683,53365
3308,chr7,70196000,70246000,ESC_enriched,50,0.9997060832373152,50.0,promoter,B130024G19Rik;Gm29683;Nr2f2,NR_045850;NR_131144;NM_183261,Gm29683,9635
3309,chr7,73246000,73251000,ESC_enriched,5,0.9982123835393896,5.0,promoter,A730056A06Rik;Rgma,NR_040324;NM_177740,Rgma,532
3310,chr7,73260000,73262000,ESC_enriched,2,0.9698493390321512,2.0,gene_body,Rgma,NM_177740,A730056A06Rik,11713
3311,chr7,73263000,73292000,ESC_enriched,29,0.9985449913070993,29.0,gene_body,Rgma,NM_177740,A730056A06Rik,28213
3312,chr7,73614000,73616000,ESC_enriched,2,0.9971625609729846,2.0,promoter,Fam174b,NM_001162532,Fam174b,1181
3313,chr7,73772000,73776000,NPC_enriched,4,0.9970353047801523,4.0,intergenic,,,Gm21269,74564
3314,chr7,73781000,73808000,NPC_enriched,27,0.9991775523887454,27.0,intergenic,,,St8sia2,92695
3315,chr7,73820000,73832000,NPC_enriched,12,0.998589682388641,12.0,gene_body,St8sia2,NM_009181,St8sia2,61195
3316,chr7,73918000,73922000,NPC_enriched,4,0.9759431019082143,4.0,intergenic,,,St8sia2,32805
3317,chr7,73978000,73986000,NPC_enriched,8,0.9901237050928287,8.0,intergenic,,,St8sia2,94805
3318,chr7,74428000,74429000,ESC_enriched,1,0.973349621165193,1.0,promoter,Slco3a1,NM_001038643,Slco3a1,207
3319,chr7,76793000,76797000,NPC_enriched,4,0.9750831724760691,4.0,gene_body,Agbl1,NM_001199224,Agbl1,691601
3320,chr7,78447000,78456000,ESC_enriched,9,0.9955224209175542,9.0,promoter,Ntrk3,NM_008746,Ntrk3,149
3321,chr7,78473000,78479000,ESC_enriched,6,0.9883137170288071,6.0,gene_body,E430016F16Rik,NR_015542,Ntrk3,24649
3322,chr7,78755000,78761000,ESC_enriched,6,0.9795141728979452,6.0,promoter,Mir7-2,NR_029826,Mir7-2,3789
3323,chr7,79003000,79004000,ESC_enriched,1,0.9576386684663787,1.0,promoter,Hapln3,NM_178255,Hapln3,1031
3324,chr7,79338000,79342000,ESC_enriched,4,0.9949281715437939,4.0,promoter,Polg,NM_017462,Polg,214
3325,chr7,79370000,79399000,ESC_enriched,29,0.9953435712978016,29.0,promoter,Gm51285;Mir9-3;Mir9-3hg,NR_162809;NR_029818;NR_040311,Gm51285,5651
3326,chr7,79404000,79421000,ESC_enriched,17,0.9977404685785406,17.0,gene_body,Mir9-3hg,NR_040311,Gm51285,33651
3327,chr7,79426000,79429000,ESC_enriched,3,0.9862954457046946,3.0,intergenic,,,Gm51285,48651
3328,chr7,79443000,79466000,ESC_enriched,23,0.9885126681711711,23.0,intergenic,,,Rhcg,36670
3329,chr7,79489000,79492000,ESC_enriched,3,0.9926670606688336,3.0,promoter,Rhcg,NM_019799,Rhcg,670
3330,chr7,79582000,79584000,ESC_enriched,2,0.972316385572723,2.0,gene_body,Kif7,NM_010626,Kif7,4699
3331,chr7,79666000,79677000,ESC_enriched,11,0.984199617980229,11.0,promoter,Mesp1,NM_008588,Mesp1,4397
3332,chr7,79683000,79687000,ESC_enriched,4,0.9860337964923624,4.0,promoter,Mesp2,NM_008589,Mesp2,761
3333,chr7,80253000,80256000,ESC_enriched,3,0.9909718556166561,3.0,gene_body,Fes,NM_010194,Fes,6959
3334,chr7,80459000,80463000,ESC_enriched,4,0.9740255848742919,4.0,gene_body,Crtc3,NM_173863,Gm15880,48529
3335,chr7,80560000,80562000,ESC_enriched,2,0.9947613009201604,2.0,promoter,Crtc3,NM_173863,Crtc3,1390
3336,chr7,80748000,80751000,ESC_enriched,3,0.9974509018022598,3.0,gene_body,Zscan2,NM_009553,Zscan2,13880
3337,chr7,81261000,81268000,NPC_enriched,7,0.9958296004450301,7.0,gene_body,Cpeb1,NM_001252526,Rps17,45753
3338,chr7,81306000,81312000,NPC_enriched,6,0.9952203463048988,6.0,gene_body,Cpeb1,NM_001252526,Cpeb1,19271
3339,chr7,81350000,81352000,ESC_enriched,2,0.9580862560909436,2.0,gene_body,Ap3b2,NM_021492,Ap3b2,16438
3340,chr7,81579000,81582000,ESC_enriched,3,0.989583183080191,3.0,promoter,Homer2,NM_001164086,Homer2,62
3341,chr7,81731000,81736000,ESC_enriched,5,0.9900333006966531,5.0,promoter,Tm6sf1,NM_145375,Tm6sf1,987
3342,chr7,81806000,81810000,ESC_enriched,4,0.9919895779123024,4.0,promoter,Hdgfl3,NM_013886,Hdgfl3,28
3343,chr7,82211000,82214000,ESC_enriched,3,0.9955702253261466,3.0,promoter,Adamtsl3,NM_001190374,Adamtsl3,622
3344,chr7,82510000,82516000,NPC_enriched,6,0.9961885926719134,6.0,gene_body,Saxo2,NM_177894,Saxo2,11713
3345,chr7,82744000,82747000,ESC_enriched,3,0.9998722896605466,3.0,promoter,Mex3b,NM_175366,Mex3b,1983
3346,chr7,84404000,84406000,ESC_enriched,2,0.9931140241668639,2.0,promoter,Gm2115,NM_001384188,Gm2115,158
3347,chr7,88004000,88007000,ESC_enriched,3,0.9981215288049389,3.0,gene_body,Grm5,NM_001143834,Ctsc,147776
3348,chr7,89392000,89394000,ESC_enriched,2,0.9985668687592317,2.0,gene_body,Prss23,NM_001360752,Prss23,9379
3349,chr7,89507000,89508000,ESC_enriched,1,0.966319132654724,1.0,promoter,Me3,NM_181407,Me3,509
3350,chr7,90178000,90181000,ESC_enriched,3,0.9866934181713877,3.0,promoter,Sytl2,NM_001289584,Sytl2,1954
3351,chr7,92954000,92958000,ESC_enriched,4,0.988933599534189,4.0,promoter,Fam181b,NM_021427,Fam181b,930
3352,chr7,93928000,93930000,NPC_enriched,2,0.9552922123325484,2.0,intergenic,,,Gm15501,869632
3353,chr7,93938000,93942000,NPC_enriched,4,0.9738618886160718,4.0,intergenic,,,Gm15501,880632
3354,chr7,96092000,96097000,NPC_enriched,5,0.9815796302788918,5.0,gene_body,Tenm4,NM_001310760,Tenm4,7638
3355,chr7,96278000,96288000,NPC_enriched,10,0.9778955893170174,10.0,gene_body,Tenm4,NM_001310760,Gm15412,65844
3356,chr7,96438000,96463000,NPC_enriched,25,0.996157979577205,25.0,gene_body,Tenm4,NM_001310760,Gm15413,226241
3357,chr7,96690000,96716000,NPC_enriched,26,0.9891179080790644,26.0,gene_body,Tenm4,NM_001310760,Gm15413,26259
3358,chr7,96729000,96743000,NPC_enriched,14,0.9777269356130442,14.0,gene_body,Tenm4,NM_001310760,Gm15413,59259
3359,chr7,96789000,96795000,NPC_enriched,6,0.9858289217503163,6.0,intergenic,,,Nars2,34718
3360,chr7,96957000,96959000,ESC_enriched,2,0.9996995070250909,2.0,promoter,Gab2,NM_001162477,Gab2,1058
3361,chr7,97199000,97203000,ESC_enriched,4,0.9995853842786335,4.0,gene_body,Usp35,NM_001177412,Usp35,6301
3362,chr7,97954000,97956000,ESC_enriched,2,0.9811057200193987,2.0,gene_body,Myo7a,NM_001256081,Myo7a,39685
3363,chr7,97984000,97995000,ESC_enriched,11,0.9856684170562076,11.0,promoter,Myo7a,NM_001256081,Myo7a,5185
3364,chr7,98067000,98072000,ESC_enriched,5,0.9829706226377452,5.0,gene_body,B3gnt6,NM_001081167,B3gnt6,5167
3365,chr7,98218000,98222000,ESC_enriched,4,0.9701490692351371,4.0,intergenic,,,Tsku,16480
3366,chr7,98364000,98366000,ESC_enriched,2,0.955241206926019,2.0,promoter,Lrrc32,NM_001113379,Lrrc32,182
3367,chr7,98373000,98380000,ESC_enriched,7,0.9830249533873897,7.0,gene_body,Lrrc32,NM_001113379,Lrrc32,11318
3368,chr7,98626000,98632000,ESC_enriched,6,0.9852205093429331,6.0,intergenic,,,Thap12,50562
3369,chr7,98642000,98643000,ESC_enriched,1,0.9594369138572871,1.0,intergenic,,,Thap12,64062
3370,chr7,98648000,98650000,ESC_enriched,2,0.9864971233238071,2.0,intergenic,,,Wnt11,61303
3371,chr7,98721000,98723000,ESC_enriched,2,0.9767709621824028,2.0,gene_body,Wnt11,NM_001285792,Wnt11,11697
3372,chr7,99056000,99064000,ESC_enriched,8,0.9929865410979158,8.0,promoter,Dgat2,NM_026384,Dgat2,2095
3373,chr7,99124000,99125000,ESC_enriched,1,0.9626599118820616,1.0,intergenic,,,Mogat2,10697
3374,chr7,99142000,99145000,ESC_enriched,3,0.9835080237246273,3.0,promoter,Gm26705;Map6,NR_103487;NM_010837,Map6,1971
3375,chr7,99254000,99260000,ESC_enriched,6,0.991502110198753,6.0,promoter,Gdpd5,NM_001362167,Gdpd5,1400
3376,chr7,99266000,99273000,ESC_enriched,7,0.9873871541804393,7.0,gene_body,Gdpd5,NM_001362167,Gdpd5,13900
3377,chr7,99340000,99346000,ESC_enriched,6,0.9966759263203007,6.0,promoter,Klhl35,NM_028145,Klhl35,2914
3378,chr7,99409000,99411000,ESC_enriched,2,0.9760295661945859,2.0,promoter,Arrb1,NM_177231,Arrb1,432
3379,chr7,99787000,99793000,ESC_enriched,6,0.9919493676685565,6.0,gene_body,Xrra1,NM_001164258,Gm5115,16975
3380,chr7,99916000,99918000,ESC_enriched,2,0.997339785271049,2.0,intergenic,,,Chrdl2,36514
3381,chr7,100050000,100054000,ESC_enriched,4,0.9934222417277672,4.0,promoter,Gm34821;Kcne3,NR_169133;NM_001190950,Kcne3,765
3382,chr7,100847000,100849000,ESC_enriched,2,0.9980108222572845,2.0,intergenic,,,P2ry6,9547
3383,chr7,100872000,100875000,ESC_enriched,3,0.9678396238242053,3.0,gene_body,P2ry2,NM_008773,P2ry2,12585
3384,chr7,101170000,101176000,ESC_enriched,6,0.9829861154501215,6.0,promoter,Atg16l2,NM_001111111,Atg16l2,3175
3385,chr7,101196000,101199000,ESC_enriched,3,0.97267537019781,3.0,gene_body,Stard10,NM_001360460,Stard10,6328
3386,chr7,101372000,101374000,ESC_enriched,2,0.95841057597162,2.0,gene_body,Pde2a,NM_001008548,Mir139,23804
3387,chr7,101378000,101381000,ESC_enriched,3,0.9893892609155109,3.0,gene_body,Pde2a,NM_001008548,Mir139,30304
3388,chr7,101690000,101696000,ESC_enriched,6,0.9924245640647683,6.0,promoter,Phox2a,NM_008887,Phox2a,867
3389,chr7,101960000,101961000,ESC_enriched,1,0.9674358136413775,1.0,gene_body,Trpc2;Xntrpc,NM_001109897;NM_011644,Trpc2,3564
3390,chr7,101966000,101971000,ESC_enriched,5,0.9912183772461445,5.0,gene_body,Art5;Trpc2;Xntrpc,NM_007491;NM_001109897;NM_011644,Art5,5550
3391,chr7,101986000,101989000,ESC_enriched,3,0.9961639984712255,3.0,gene_body,Chrna10,NM_001081424,Chrna10,3034
3392,chr7,102384000,102390000,ESC_enriched,6,0.9780636605909319,6.0,intergenic,,,Olfr545,18406
3393,chr7,105307000,105310000,ESC_enriched,3,0.9882654144506152,3.0,gene_body,Cckbr,NM_007627,Cckbr,8949
3394,chr7,105355000,105358000,ESC_enriched,3,0.9948676775108652,3.0,promoter,Cavin3,NM_028444,Cavin3,482
3395,chr7,105628000,105643000,ESC_enriched,15,0.9981546268957328,15.0,gene_body,Dchs1,NM_001162943,Tpp1,9444
3396,chr7,105645000,105663000,ESC_enriched,18,0.9918107084786674,18.0,promoter,Dchs1,NM_001162943,Dchs1,7371
3397,chr7,108960000,108967000,ESC_enriched,7,0.9998315086217727,7.0,promoter,Lmo1,NM_001302205,Lmo1,2884
3398,chr7,109229000,109233000,ESC_enriched,4,0.990898147359029,4.0,promoter,1700095J03Rik;Stk33,NR_152110;NM_054103,Stk33,770
3399,chr7,110417000,110423000,ESC_enriched,6,0.9973260873926013,6.0,promoter,Adm,NM_009627,Adm,1167
3400,chr7,111570000,111571000,ESC_enriched,1,0.9849716094565574,1.0,promoter,Galnt18,NM_173739,Galnt18,658
3401,chr7,112016000,112019000,ESC_enriched,3,0.998560471867139,3.0,promoter,Mical2,NM_001193305,Mical2,484
3402,chr7,112218000,112220000,ESC_enriched,2,0.992941958051123,2.0,promoter,Parva,NM_020606,Parva,114
3403,chr7,112746000,112748000,ESC_enriched,2,0.9993629435815199,2.0,promoter,Rassf10,NM_175279,Rassf10,1858
3404,chr7,112940000,112942000,NPC_enriched,2,0.9563281597662767,2.0,intergenic,,,4930543E12Rik,7804
3405,chr7,113556000,113561000,ESC_enriched,5,0.9949385045631723,5.0,promoter,Spon1,NM_145584,Spon1,1322
3406,chr7,114205000,114208000,ESC_enriched,3,0.9897694120403205,3.0,promoter,4933406I18Rik;Pde3b,NR_029438;NM_011055,Pde3b,66
3407,chr7,114398000,114401000,NPC_enriched,3,0.9984438028641826,3.0,intergenic,,,Calca,28006
3408,chr7,115821000,115832000,ESC_enriched,11,0.9996533656858877,11.0,promoter,Sox6os,NR_152104,Sox6os,3373
3409,chr7,117171000,117175000,ESC_enriched,4,0.9717001001309392,4.0,promoter,Xylt1,NM_175645,Xylt1,873
3410,chr7,117547000,117548000,NPC_enriched,1,0.955547341288573,1.0,intergenic,,,Rps15a,359796
3411,chr7,118281000,118286000,ESC_enriched,5,0.9966500193128457,5.0,promoter,Itpripl2,NM_001033380,Itpripl2,376
3412,chr7,118366000,118375000,ESC_enriched,9,0.995162600660592,9.0,promoter,Tmc7,NM_172476,Tmc7,5335
3413,chr7,118785000,118788000,ESC_enriched,3,0.9964134935854627,3.0,promoter,Gprc5b,NM_001195774,Gprc5b,140
3414,chr7,119992000,119993000,ESC_enriched,1,0.9974270094822723,1.0,promoter,Crym,NM_016669,Crym,638
3415,chr7,120388000,120390000,ESC_enriched,2,0.98915596068807,2.0,promoter,E130201H02Rik,NR_024324,E130201H02Rik,227
3416,chr7,120634000,120640000,ESC_enriched,6,0.9964160605407041,6.0,promoter,Eef2k,NM_007908,Eef2k,3021
3417,chr7,120991000,120996000,NPC_enriched,5,0.9911773308767909,5.0,intergenic,,,Otoa,118928
3418,chr7,121183000,121185000,ESC_enriched,2,0.995552016550757,2.0,promoter,Hs3st2,NM_001081327,Hs3st2,557
3419,chr7,121265000,121269000,NPC_enriched,4,0.9866020871434691,4.0,gene_body,Hs3st2,NM_001081327,Hs3st2,83557
3420,chr7,122080000,122084000,ESC_enriched,4,0.9885394868145498,4.0,promoter,Prkcb,NM_001316672,Prkcb,1728
3421,chr7,122821000,122825000,ESC_enriched,4,0.9868895687580046,4.0,intergenic,,,Rbbp6,61289
3422,chr7,123918000,123925000,NPC_enriched,7,0.9981250103423003,7.0,gene_body,Hs3st4,NM_001252072,Hs3st4,147525
